"wrap",12
"abusing",11
"acted",11
"admitted",11
"adopt",11
"adopted",11
"aint",11
"akala",11
"albuquerque",11
"amor",11
"analysis",11
"ania",11
"anong",11
"antes",11
"anthem",11
"arabia",11
"arguing",11
"arrive",11
"asiangirlpic",11
"assumed",11
"avcj",11
"aw",11
"background",11
"bae",11
"bago",11
"bans",11
"basketball",11
"bcoz",11
"beach",11
"bei",11
"ben",11
"bend",11
"betting",11
"bhi",11
"blog",11
"boycottmulanpic",11
"br",11
"brexit",11
"bridge",11
"buildthewall",11
"bye",11
"cambodia",11
"capitalism",11
"cards",11
"ccppropaganda",11
"ccpviurs",11
"celebrated",11
"celebrities",11
"ces",11
"chains",11
"challenges",11
"chernobyl",11
"chinaisterrorist",11
"chinaliedpeopleadied",11
"chinaliedpeoplediedpic",11
"chinaneedstoapologize",11
"chinatransparencynow",11
"cleaner",11
"closethecamps",11
"cnnbrk",11
"coal",11
"cockroaches",11
"comunistas",11
"conceal",11
"continents",11
"coronaalert",11
"coronacrisis",11
"coronav",11
"corporate",11
"cosa",11
"crack",11
"cream",11
"creative",11
"crooked",11
"crores",11
"crypto",11
"cuitlahuachundeaveracruz",11
"cutting",11
"cyber",11
"dat",11
"dati",11
"deceit",11
"deeply",11
"delusional",11
"depending",11
"depression",11
"details",11
"direction",11
"disappointing",11
"disrespectful",11
"divert",11
"dj",11
"documentary",11
"dontating",11
"dozens",11
"dubai",11
"dumbass",11
"ebay",11
"educate",11
"emerging",11
"emoji",11
"emotional",11
"envy",11
"ether",11
"europeans",11
"ewan",11
"explore",11
"exposing",11
"facemasks",11
"faked",11
"fallen",11
"falta",11
"fentanyl",11
"fetish",11
"feverdetectioncamera",11
"fi",11
"foot",11
"forcing",11
"fought",11
"freehkpic",11
"ganon",11
"gap",11
"gen",11
"genuine",11
"gestapo",11
"gk",11
"glory",11
"gobernador",11
"gran",11
"grandma",11
"greek",11
"grupos",11
"guidelines",11
"hahahahahah",11
"hahahahahahahaha",11
"halt",11
"hated",11
"hawaii",11
"headline",11
"heck",11
"historical",11
"hitting",11
"hongkongpoliceburtality",11
"hongkongpoliceviolence",11
"hopes",11
"hrw",11
"hypocrites",11
"hyv",11
"ic",11
"ich",11
"ideology",11
"igual",11
"impeach",11
"imports",11
"inconveniente",11
"inform",11
"investments",11
"iot",11
"iron",11
"irrelevant",11
"isolation",11
"jimin",11
"joining",11
"journalism",11
"juga",11
"jun",11
"junk",11
"jusko",11
"justify",11
"kalo",11
"kindly",11
"kissing",11
"knock",11
"lah",11
"lake",11
"lalo",11
"latinos",11
"latinx",11
"lawyer",11
"legislation",11
"libre",11
"liga",11
"losangels",11
"mail",11
"manufactured",11
"mar",11
"medialiedpeopledied",11
"medio",11
"meets",11
"mf",11
"mfs",11
"milano",11
"minor",11
"mir",11
"mobile",11
"mumbai",11
"murderous",11
"muslera",11
"mycovidstory",11
"nao",11
"nationalism",11
"nhsheroes",11
"nike",11
"nizamuddinmarkaz",11
"noextraditiontochina",11
"nt",11
"occidente",11
"oce",11
"oceania",11
"om",11
"opponents",11
"oppress",11
"options",11
"oran",11
"otro",11
"outros",11
"owners",11
"owns",11
"pac",11
"pais",11
"papasok",11
"parent",11
"passengers",11
"passes",11
"passport",11
"patriotic",11
"payment",11
"pe",11
"pertama",11
"peste",11
"pity",11
"pizza",11
"pleasure",11
"poco",11
"posts",11
"potentially",11
"prayforeveryoneinfectedwiththe",11
"preparing",11
"primera",11
"prior",11
"problematic",11
"produces",11
"prof",11
"programs",11
"protective",11
"proven",11
"pu",11
"publichealth",11
"pues",11
"pulse",11
"qt",11
"radio",11
"react",11
"reasonable",11
"reliance",11
"remind",11
"repeats",11
"represented",11
"river",11
"rl",11
"robbed",11
"safely",11
"saltlakecity",11
"sanctioning",11
"saturday",11
"scums",11
"section",11
"sector",11
"sei",11
"seize",11
"semua",11
"senatedems",11
"serving",11
"shamelessly",11
"shape",11
"shares",11
"shipping",11
"ships",11
"shithole",11
"siempre",11
"silver",11
"sleeping",11
"snow",11
"sobrang",11
"societies",11
"solid",11
"sovereignty",11
"spx",11
"squad",11
"stable",11
"standwithtaiwan",11
"starve",11
"stayathomesavelives",11
"steve",11
"subtle",11
"subway",11
"suggesting",11
"supermarkets",11
"superpower",11
"suppresses",11
"survival",11
"survived",11
"survivors",11
"suspended",11
"sweat",11
"tablighijamaat",11
"tablighijamatvirus",11
"tai",11
"tall",11
"teacher",11
"teenagers",11
"theft",11
"thegreatawakening",11
"theme",11
"threw",11
"ticket",11
"tied",11
"tiger",11
"tl",11
"trains",11
"travelers",11
"treaties",11
"treats",11
"troll",11
"trumpderangementsyndrome",11
"tryna",11
"tuckercarlson",11
"tuesday",11
"tyrannical",11
"understanding",11
"unlawfully",11
"uu",11
"uv",11
"uygur",11
"vancouver",11
"vast",11
"venture",11
"veracruz",11
"vidas",11
"viene",11
"vip",11
"virtual",11
"virulent",11
"viruschinois",11
"virusmadeinchina",11
"vraiment",11
"warcrimes",11
"wasting",11
"wat",11
"website",11
"weed",11
"wethepeople",11
"wine",11
"wipe",11
"witham",11
"withholding",11
"wwiii",11
"yla",11
"yue",11
